6768;0;38
7031;0;38
6646;0;38
6612;0;38
6928;0;17
6813;0;38
6390;0;38
6378;0;38
7071;0;38
7032;0;38
6674;0;38
6689;0;38
6432;0;38
6637;0;38
6720;0;37
7109;0;38
6486;0;38
7125;0;38
6702;0;38
6848;0;38
6767;0;38
6455;0;35
7140;0;38
6487;0;38
7007;0;37
6578;0;27
7014;0;38
6802;0;38
7173;0;32
6632;0;38
6941;0;38
6914;0;38
6891;0;38
6956;0;38
6780;0;38
6669;0;38
6963;0;37
7076;0;36
7193;0;38
6640;0;38
7022;0;38
6831;0;38
7191;0;38
7043;0;38
7376;0;34
7922;0;38
7329;0;38
7671;0;38
7570;0;28
7877;0;38
7361;0;38
7228;0;30
7428;0;38
7389;0;18
7617;0;33
8074;0;34
7707;0;4
7489;0;37
7342;0;38
7561;0;38
7732;0;38
7770;0;38
7771;0;34
7544;0;32
7756;0;38
7532;0;38
7474;0;38
7354;0;35
7471;0;27
7413;0;37
8095;0;38
7869;0;38
7398;0;38
7472;0;38
7853;0;27
7663;0;38
8013;0;38
7577;0;38
7796;0;35
7846;0;35
7468;0;38
7262;0;38
7831;0;37
7515;0;38
7279;0;38
7757;0;38
7751;0;38
7790;0;38
7796;0;38
7681;0;18
7939;0;38
7716;0;38
7895;0;38
7236;0;38
8028;0;38
7324;0;37
8057;0;38
7407;0;38
7808;0;35
7890;0;34
8029;0;37
8078;0;38
8777;0;38
8753;0;38
8922;0;38
8319;0;38
8437;0;37
8238;0;38
8754;0;38
8261;0;26
8669;0;29
8743;0;38
8651;0;38
8210;0;38
8142;0;15
8373;0;38
8234;0;37
8935;0;36
8708;0;14
8252;0;38
8392;0;38
8738;0;38
8489;0;36
8159;0;32
8977;0;37
8913;0;36
8905;0;38
8634;0;38
8771;0;38
9483;0;23
9531;0;32
9839;0;28
9860;0;19
9401;0;29
9759;0;33
9049;0;33
9240;0;32
9547;0;25
9240;0;35
9242;0;32
9885;0;35
9746;0;14
9163;0;26
9689;0;29
9136;0;34
9349;0;13
9617;0;22
9020;0;29
9820;0;33
10193;0;35
10078;0;31
10490;0;36
10630;0;20
10140;0;30
10242;0;16
10391;0;35
10442;0;31
10363;0;31
9913;0;20
10857;0;28
11429;0;16
11122;0;27
11462;0;32
10843;0;21
11600;0;31
11603;0;34
11651;0;34
10896;0;34
11372;0;31
11602;0;31
11219;0;28
10996;0;31
10919;0;26
12506;0;36
11979;0;25
11880;0;30
12598;0;36
12306;0;37
12294;0;26
12286;0;32
11811;0;30
12574;0;35
11815;0;34
11705;0;25
12060;0;30
11928;0;38
12382;0;15
11964;0;26
13246;0;22
13315;0;25
13252;0;33
13239;0;15
13479;0;33
13196;0;22
13082;0;29
13411;0;27
12631;0;26
12990;0;36
14143;0;19
14127;0;35
13667;0;27
13680;0;36
13904;0;28
14295;0;35
13912;0;27
14274;0;36
14249;0;30
13632;0;27
14291;0;27
13756;0;34
14513;0;28
14656;0;30
15027;0;30
14515;0;31
15236;0;28
14404;0;30
15314;0;16
15872;0;22
16173;0;37
16194;0;26
16041;0;36
15994;0;15
15966;0;32
15696;0;34
15492;0;31
15333;0;29
16068;0;32
15414;0;37
15329;0;32
16530;0;18
16220;0;34
16341;0;34
16535;0;36
16321;0;23
17047;0;26
16868;0;33
16233;0;37
16235;0;32
17095;0;35
16840;0;31
17014;0;24
16694;0;35
16569;0;30
16436;0;25
16837;0;37
16391;0;36
17096;0;36
16473;0;30
16717;0;37
16204;0;27
17972;0;32
17551;0;33
17499;0;27
17857;0;31
17867;0;21
17143;0;25
17158;0;34
17206;0;23
17301;0;33
17243;0;34
17452;0;31
17633;0;32
17210;0;30
17510;0;20
17186;0;36
17882;0;23
17929;0;34
17202;0;25
17393;0;30
17655;0;26
17820;0;29
17226;0;26
17247;0;18
17664;0;35
17304;0;37
17362;0;37
17904;0;36
17942;0;29
17494;0;36
17774;0;29
17629;0;33
17618;0;34
17878;0;28
17218;0;36
17217;0;29
17911;0;34
3993;1;37
3854;1;24
4347;1;10
3836;1;38
3824;1;38
4441;1;38
3631;1;38
4435;1;21
3632;1;38
4281;1;38
4242;1;38
4026;1;38
3657;1;35
4386;1;38
4107;1;36
3955;1;38
3755;1;38
4146;1;38
4348;1;36
4436;1;14
3992;1;38
4111;1;38
4470;1;38
4081;1;38
4083;1;38
4341;1;38
3776;1;38
3843;1;38
3834;1;34
3950;1;38
4063;1;38
3644;1;38
3745;1;37
3771;1;38
3810;1;38
3818;1;38
3985;1;38
4091;1;35
4282;1;30
4014;1;38
4117;1;33
4112;1;38
3837;1;38
4370;1;38
3605;1;38
4363;1;38
4180;1;38
4113;1;37
3941;1;38
4417;1;38
4388;1;38
4290;1;32
3944;1;38
3926;1;38
3992;1;38
3809;1;38
4253;1;38
4417;1;38
4453;1;38
4460;1;38
4105;1;31
4037;1;38
4163;1;34
4089;1;38
3615;1;35
3866;1;30
4496;1;35
3600;1;30
4208;1;38
4198;1;38
4291;1;38
4158;1;29
3694;1;38
4345;1;38
3981;1;38
3947;1;38
4395;1;38
4150;1;36
3609;1;38
4211;1;21
4455;1;38
4580;1;38
5057;1;33
4876;1;38
4602;1;29
5159;1;38
5200;1;38
4885;1;38
4941;1;10
4629;1;38
5338;1;38
5212;1;38
5040;1;38
5103;1;38
4513;1;31
5081;1;38
5399;1;34
4726;1;38
5291;1;38
5283;1;38
4526;1;38
4593;1;38
5001;1;38
5334;1;38
4578;1;38
4955;1;33
4998;1;29
4707;1;38
4620;1;38
5220;1;38
5320;1;38
4830;1;38
4789;1;37
4775;1;38
4546;1;38
5134;1;29
4944;1;29
4804;1;35
4845;1;38
4982;1;38
5099;1;34
4519;1;35
5329;1;38
5046;1;36
5249;1;30
5091;1;38
5151;1;30
4722;1;36
4821;1;38
4656;1;38
5095;1;38
4535;1;38
5116;1;29
4772;1;38
5070;1;38
5363;1;24
5318;1;38
4692;1;38
4822;1;35
4994;1;38
4558;1;15
4664;1;38
4692;1;38
4720;1;38
5364;1;38
5360;1;34
5026;1;38
5290;1;33
4509;1;21
4678;1;35
4806;1;38
4879;1;36
4800;1;38
5154;1;9
4603;1;38
4602;1;38
4827;1;38
4936;1;37
4969;1;38
4698;1;5
5133;1;37
5369;1;38
4808;1;38
4631;1;38
5356;1;30
5343;1;38
5055;1;38
4661;1;38
4751;1;37
5196;1;38
5120;1;38
5082;1;31
4915;1;38
5296;1;38
4647;1;38
4835;1;38
4999;1;38
4527;1;38
4560;1;38
5200;1;34
5829;1;28
5522;1;11
6291;1;37
6030;1;27
5740;1;38
5928;1;38
5606;1;38
5883;1;38
5810;1;37
5789;1;38
5868;1;38
5464;1;38
5770;1;36
5482;1;38
5654;1;38
5445;1;22
5969;1;37
5671;1;38
6266;1;38
5708;1;34
5566;1;31
5789;1;38
5616;1;37
5731;1;36
5784;1;8
6249;1;38
6041;1;30
5769;1;36
6085;1;38
6256;1;38
6213;1;38
5433;1;18
5605;1;38
5825;1;38
5713;1;34
6096;1;38
6267;1;38
5441;1;38
6037;1;21
5833;1;38
6035;1;38
5591;1;38
5429;1;38
5771;1;38
6070;1;38
6179;1;38
6171;1;34
6054;1;26
6037;1;37
5591;1;38
5512;1;38
5658;1;32
5645;1;36
5797;1;6
5888;1;38
5479;1;38
5677;1;38
5565;1;18
5662;1;33
5875;1;38
6160;1;38
5543;1;38
5747;1;37
6180;1;38
5563;1;38
5655;1;37
6031;1;38
5693;1;37
5593;1;38
5529;1;36
6077;1;38
5905;1;38
5947;1;38
6183;1;28
6127;1;38
6203;1;38
5402;1;9
5455;1;37
6153;1;38
6967;1;36
6691;1;34
6872;1;38
6984;1;37
6391;1;38
6581;1;38
6847;1;38
6585;1;38
7021;1;38
6390;1;38
6924;1;38
6606;1;36
6725;1;37
6783;1;38
6507;1;38
6989;1;38
6648;1;38
6629;1;38
6450;1;38
6740;1;38
6370;1;37
7132;1;26
6828;1;32
7084;1;38
6518;1;38
6527;1;10
6746;1;38
6427;1;34
6764;1;38
6844;1;38
7088;1;37
6927;1;38
6705;1;38
6736;1;38
6731;1;38
7063;1;38
6949;1;38
6998;1;38
6695;1;38
6716;1;33
6506;1;34
6452;1;38
6988;1;9
6958;1;38
6575;1;29
6647;1;38
6893;1;38
6510;1;37
6407;1;38
6716;1;25
7183;1;38
6531;1;38
7329;1;38
7640;1;34
8094;1;38
7400;1;38
8042;1;37
7795;1;38
8091;1;38
7832;1;11
7282;1;38
7481;1;38
7295;1;38
7638;1;38
7298;1;38
7938;1;38
7294;1;38
7618;1;32
7606;1;38
7675;1;38
7995;1;35
7681;1;38
7827;1;38
7744;1;38
7640;1;38
7387;1;38
7436;1;38
7279;1;38
7991;1;29
7758;1;38
7974;1;38
7332;1;38
7664;1;38
7416;1;34
7756;1;38
7217;1;37
7611;1;37
7629;1;37
7968;1;38
7264;1;38
7774;1;35
7721;1;38
7980;1;36
7858;1;38
7991;1;38
8050;1;38
7919;1;30
7513;1;38
7643;1;38
7678;1;38
7420;1;38
7671;1;36
7836;1;38
8078;1;38
8046;1;38
7664;1;38
7299;1;38
7946;1;38
7289;1;34
8783;1;28
8558;1;36
8183;1;38
8723;1;38
8342;1;38
8626;1;38
8525;1;28
8423;1;38
8917;1;38
8865;1;38
8294;1;38
8157;1;37
8969;1;38
8625;1;38
8984;1;38
8683;1;38
8252;1;30
9019;1;17
9548;1;21
9461;1;31
9006;1;33
9466;1;23
9513;1;21
9602;1;30
9875;1;29
9381;1;32
9508;1;29
9035;1;32
9043;1;32
9387;1;23
9818;1;35
9473;1;34
9655;1;26
9899;1;25
10142;1;29
10295;1;21
10081;1;16
10210;1;35
9910;1;34
10200;1;32
10343;1;32
10696;1;36
9998;1;30
10108;1;34
10281;1;38
10270;1;32
10126;1;28
10790;1;33
11103;1;21
11458;1;30
11451;1;20
11433;1;27
10886;1;27
10921;1;28
11543;1;31
11181;1;34
11425;1;28
11180;1;24
11564;1;26
11352;1;29
11580;1;30
11728;1;33
12166;1;23
12204;1;32
12168;1;27
11832;1;37
11987;1;34
12526;1;25
12139;1;34
11888;1;33
12416;1;15
11901;1;35
12078;1;31
11732;1;28
12474;1;33
11892;1;28
12099;1;30
12572;1;34
12230;1;27
12266;1;34
12578;1;31
12392;1;26
11903;1;27
12434;1;30
13152;1;20
13064;1;37
12844;1;28
13108;1;31
13178;1;31
13494;1;31
12949;1;31
14214;1;26
13685;1;29
13818;1;34
13570;1;37
13589;1;38
13973;1;35
15125;1;30
15160;1;30
14630;1;28
14935;1;35
15141;1;36
14800;1;22
15034;1;30
14580;1;29
15703;1;37
15756;1;36
16090;1;33
15365;1;30
15687;1;32
16139;1;30
16099;1;35
16140;1;31
16154;1;27
15794;1;36
15970;1;30
16048;1;33
15568;1;28
15857;1;32
15869;1;32
15564;1;36
15420;1;32
16169;1;31
16031;1;35
16102;1;35
15364;1;31
15988;1;35
15387;1;17
15672;1;25
15518;1;34
15437;1;31
15861;1;30
16057;1;30
16733;1;36
16552;1;36
17070;1;38
17010;1;31
16381;1;32
16227;1;28
16535;1;22
16442;1;26
16928;1;24
16467;1;34
17081;1;35
16315;1;32
16991;1;28
16494;1;21
16382;1;32
17058;1;33
16211;1;36
16446;1;31
16326;1;38
16873;1;36
16303;1;18
16790;1;19
16398;1;27
16564;1;36
17280;1;37
17342;1;31
17992;1;37
17180;1;32
17110;1;25
17409;1;29
17609;1;36
17281;1;32
4198;2;38
3972;2;37
3876;2;38
4268;2;38
3864;2;38
4404;2;36
3996;2;38
3884;2;35
3682;2;36
3684;2;38
4030;2;38
3686;2;38
4056;2;38
3622;2;38
4346;2;37
4281;2;38
4483;2;38
3971;2;38
4258;2;38
3787;2;38
4320;2;38
4230;2;38
4118;2;38
4032;2;37
3817;2;38
4458;2;38
3603;2;38
3623;2;38
4108;2;26
4216;2;38
4445;2;38
3930;2;38
4106;2;34
4387;2;38
3711;2;38
4336;2;38
4328;2;38
3714;2;38
4070;2;38
3721;2;38
4229;2;36
3868;2;37
4202;2;38
3914;2;38
4212;2;38
4059;2;38
3977;2;38
3800;2;38
3752;2;22
3840;2;38
3941;2;38
3676;2;32
4068;2;38
4431;2;38
3862;2;34
3994;2;37
5160;2;38
5325;2;38
4544;2;38
4739;2;36
5050;2;38
4851;2;38
5177;2;38
4698;2;38
4541;2;38
4541;2;33
5185;2;29
5178;2;38
4840;2;27
4754;2;38
4634;2;38
4566;2;26
4596;2;38
4735;2;38
5163;2;35
4670;2;38
4571;2;38
4782;2;37
4581;2;38
4946;2;38
4857;2;28
4671;2;37
5028;2;38
5381;2;38
5359;2;32
5041;2;38
5198;2;38
4508;2;38
4699;2;38
4502;2;33
4930;2;35
4684;2;38
4549;2;36
4950;2;33
4908;2;38
5259;2;38
4610;2;38
4841;2;29
4881;2;38
5176;2;38
4741;2;38
5126;2;38
4729;2;22
5173;2;30
5218;2;38
4763;2;38
4847;2;36
4691;2;38
5259;2;38
4710;2;37
4946;2;36
4911;2;38
4530;2;38
4716;2;35
4811;2;38
4548;2;38
5236;2;38
4657;2;38
4646;2;38
5379;2;38
4735;2;34
5330;2;38
5350;2;34
5259;2;37
5341;2;38
5331;2;36
5277;2;28
5368;2;19
5190;2;38
5188;2;38
6128;2;36
5920;2;38
5744;2;38
5840;2;38
6284;2;38
5952;2;28
6252;2;38
5456;2;38
5864;2;38
5479;2;38
6090;2;38
5471;2;38
5926;2;36
5697;2;38
5970;2;20
5470;2;38
6216;2;38
6132;2;32
5949;2;38
6229;2;38
5823;2;38
6147;2;37
5755;2;38
5588;2;38
5672;2;34
5937;2;27
5929;2;38
5424;2;35
6096;2;38
5796;2;13
5610;2;25
5755;2;38
5940;2;38
6111;2;38
5960;2;38
6075;2;30
5532;2;38
5860;2;37
6209;2;38
5752;2;38
5927;2;38
5621;2;37
5418;2;38
6100;2;38
5451;2;38
5738;2;38
6021;2;38
6012;2;38
5668;2;38
6254;2;38
6051;2;38
5563;2;37
5682;2;38
5950;2;38
5547;2;38
6143;2;28
5700;2;26
5902;2;38
6568;2;38
6647;2;38
6302;2;38
6434;2;34
6938;2;38
7088;2;38
6344;2;38
7046;2;38
7099;2;38
7163;2;38
6369;2;37
7134;2;38
6798;2;38
6358;2;38
6335;2;38
7010;2;38
6955;2;38
6645;2;35
6475;2;18
6573;2;38
6489;2;35
6707;2;38
6796;2;38
6944;2;38
6779;2;31
6664;2;38
6777;2;38
6827;2;38
6600;2;38
6845;2;36
6558;2;38
6301;2;38
6792;2;38
6838;2;38
6512;2;38
6799;2;35
6742;2;38
6865;2;32
6616;2;38
7028;2;38
7053;2;38
6923;2;4
6731;2;33
7187;2;38
6848;2;38
6894;2;36
7106;2;38
8023;2;38
7511;2;38
7714;2;38
7619;2;38
7427;2;38
7560;2;33
7856;2;38
8025;2;38
8006;2;37
7504;2;38
7472;2;38
7372;2;34
7954;2;38
7791;2;38
7482;2;30
7415;2;38
7213;2;36
7998;2;38
7403;2;38
8012;2;38
7960;2;23
7757;2;38
7504;2;38
7736;2;37
7956;2;38
7875;2;38
7293;2;38
8097;2;38
7590;2;32
7604;2;35
8088;2;38
7217;2;38
7448;2;38
7538;2;33
7468;2;38
7367;2;36
7808;2;31
7969;2;38
7281;2;29
7585;2;38
8008;2;38
7710;2;38
8257;2;38
8965;2;38
8798;2;37
8617;2;38
8777;2;28
8677;2;35
8662;2;38
8931;2;35
8836;2;38
8494;2;37
8173;2;36
8467;2;38
8979;2;38
8777;2;37
9255;2;34
9544;2;27
9292;2;28
9783;2;32
9301;2;29
9732;2;36
9575;2;31
9551;2;33
9123;2;31
10249;2;22
10757;2;28
9939;2;29
10082;2;32
10079;2;31
10326;2;26
10898;2;21
11556;2;36
11208;2;26
11050;2;32
11028;2;24
11118;2;28
12111;2;34
11936;2;34
12456;2;35
12287;2;33
11860;2;10
11828;2;33
12536;2;34
12528;2;28
11932;2;15
11987;2;32
12485;2;22
12024;2;18
13036;2;29
12839;2;36
13439;2;32
12710;2;28
12952;2;34
13066;2;37
12978;2;36
12736;2;33
13312;2;18
13011;2;30
13018;2;34
13004;2;30
12809;2;22
12834;2;22
13378;2;33
12686;2;31
12976;2;19
12849;2;32
12769;2;30
12942;2;34
13111;2;38
12789;2;29
12794;2;32
13041;2;33
14056;2;24
13561;2;29
13746;2;21
14260;2;32
14088;2;29
14196;2;33
13705;2;32
14045;2;24
13736;2;37
13951;2;27
13945;2;30
14100;2;21
13858;2;34
14255;2;34
13512;2;26
13769;2;35
13710;2;32
13853;2;34
14379;2;28
13719;2;23
14157;2;36
13547;2;37
13800;2;30
14101;2;30
14075;2;30
13823;2;30
14861;2;35
15075;2;34
14495;2;31
14976;2;32
14970;2;33
14866;2;31
14815;2;30
15178;2;14
14962;2;25
14952;2;28
15222;2;22
14654;2;20
14517;2;35
15206;2;31
15061;2;26
14568;2;18
15404;2;30
15461;2;24
16019;2;32
15491;2;27
16003;2;32
15902;2;37
16083;2;29
15944;2;31
15596;2;25
15813;2;30
16046;2;35
15324;2;34
15516;2;36
16353;2;17
16648;2;30
16598;2;33
16965;2;38
16214;2;28
16936;2;37
16345;2;32
17042;2;31
16311;2;35
17117;2;35
17764;2;35
17766;2;18
17280;2;33
17492;2;36
17723;2;37
3864;3;38
3890;3;36
4073;3;38
4111;3;36
3926;3;38
3839;3;38
4276;3;37
3992;3;21
3920;3;38
4124;3;38
3813;3;38
3959;3;38
4401;3;38
4111;3;38
3702;3;36
3919;3;38
4040;3;38
4476;3;38
4014;3;37
4273;3;38
3683;3;38
4460;3;38
4176;3;34
3758;3;38
4446;3;32
3705;3;38
4157;3;38
4026;3;38
4194;3;34
3893;3;28
3869;3;33
3929;3;38
4191;3;38
4063;3;38
3991;3;38
4139;3;36
4315;3;36
3952;3;38
4446;3;38
4771;3;38
4838;3;38
5189;3;38
5392;3;38
4807;3;38
4783;3;34
4534;3;36
4702;3;35
4596;3;38
4593;3;38
5040;3;38
5052;3;34
5040;3;38
4766;3;38
4554;3;38
4936;3;38
4849;3;38
5389;3;38
4554;3;38
4636;3;38
4722;3;38
4663;3;38
4793;3;38
4792;3;38
5315;3;38
4815;3;38
5072;3;37
4680;3;36
4747;3;36
5006;3;38
4654;3;38
4775;3;38
5010;3;38
4501;3;38
4800;3;37
4956;3;32
4969;3;38
4690;3;36
5306;3;38
4558;3;38
5323;3;38
5183;3;38
5157;3;38
4840;3;35
4905;3;36
5348;3;38
4700;3;38
4963;3;38
4568;3;38
4836;3;38
4554;3;38
5080;3;35
4990;3;38
5032;3;33
4626;3;38
5127;3;38
4574;3;38
4678;3;38
4782;3;38
5387;3;38
4635;3;38
5274;3;38
5124;3;38
5329;3;38
5222;3;34
4975;3;36
5389;3;38
4562;3;38
4948;3;38
5269;3;38
5196;3;37
5086;3;38
4798;3;38
5187;3;23
5287;3;38
5282;3;37
4862;3;29
6173;3;37
5917;3;32
5514;3;38
5490;3;38
5430;3;38
5756;3;36
6128;3;38
5981;3;28
6178;3;38
5422;3;38
5950;3;38
5831;3;38
6212;3;34
6053;3;38
6294;3;38
5604;3;33
5970;3;38
5664;3;38
5921;3;38
6014;3;28
6076;3;38
5734;3;35
5937;3;38
6184;3;27
5781;3;38
6139;3;29
5765;3;38
6050;3;24
5451;3;37
6145;3;38
5718;3;35
6150;3;38
6058;3;38
6124;3;38
5996;3;38
5401;3;38
5715;3;38
5977;3;38
6055;3;38
6271;3;38
5527;3;38
5865;3;33
6273;3;38
5530;3;38
5664;3;38
6147;3;38
6025;3;38
5777;3;38
6040;3;38
6107;3;38
6789;3;36
6719;3;17
6638;3;37
6390;3;38
7109;3;5
6845;3;38
6536;3;36
6301;3;38
6330;3;26
6496;3;38
6450;3;38
6833;3;38
6621;3;33
6609;3;37
7179;3;38
7090;3;32
6734;3;38
6824;3;38
7035;3;38
6755;3;38
6583;3;38
7135;3;38
6912;3;38
6709;3;38
6451;3;38
6592;3;38
7154;3;32
6856;3;38
7002;3;35
7592;3;38
7217;3;38
7481;3;38
7906;3;38
7582;3;38
7616;3;38
7763;3;35
7340;3;32
8052;3;38
8002;3;38
7215;3;38
7890;3;38
7331;3;38
7729;3;38
7538;3;37
7727;3;35
7661;3;37
7952;3;15
8068;3;38
7849;3;35
8098;3;38
7901;3;35
8099;3;37
7460;3;38
7869;3;32
8020;3;38
7657;3;38
8031;3;38
7356;3;38
7308;3;38
7589;3;38
7798;3;38
7685;3;34
7685;3;38
7626;3;37
8097;3;38
8018;3;38
7584;3;10
7672;3;38
7993;3;36
8028;3;25
7814;3;38
7690;3;38
7743;3;38
8517;3;37
8588;3;37
8273;3;38
8113;3;38
8923;3;38
8314;3;38
8764;3;38
8809;3;35
8432;3;32
8995;3;38
8911;3;38
8234;3;38
8842;3;37
8393;3;38
9706;3;26
10207;3;16
10753;3;33
10094;3;29
10045;3;33
10583;3;32
11168;3;21
11574;3;18
11433;3;36
11118;3;37
10900;3;16
11527;3;38
10807;3;33
11287;3;33
11605;3;31
11236;3;33
11352;3;19
11782;3;10
12274;3;30
11902;3;24
12294;3;37
11799;3;33
11703;3;24
12187;3;33
12568;3;5
13135;3;30
13464;3;27
13090;3;20
13432;3;36
13490;3;31
12610;3;27
13079;3;29
13147;3;35
12834;3;37
13277;3;30
13052;3;30
12912;3;34
12955;3;32
14344;3;29
13773;3;31
14342;3;31
14267;3;35
13619;3;31
14349;3;33
13557;3;28
13776;3;36
14019;3;28
13619;3;27
14175;3;35
14214;3;22
13953;3;36
13556;3;29
13656;3;38
